Invoice,Chk/Ref,Type,Order,Customer,Amount,Date,Due Date,Paid Date
151711,0,Invoices,S033569,Cust9,"15,304.50",7/31/2012,9/19/2012,9/20/2012
151787,0,Invoices,S033783,Cust9,"11,945.00",8/6/2012,9/25/2012,9/28/2012
151902,0,Invoices,S033783,Cust9,"25,278.50",8/15/2012,10/4/2012,10/18/2012
152056,0,Invoices,S033846,Cust9,"26,210.00",8/27/2012,10/16/2012,10/24/2012
152198,0,Invoices,S033884,Cust9,"25,414.80",9/7/2012,10/27/2012,10/30/2012
152377,0,Invoices,S034060,Cust9,"37,791.80",9/24/2012,11/13/2012,11/13/2012
152378,0,Invoices,S034085,Cust9,"1,202.70",9/24/2012,11/13/2012,11/13/2012
152379,0,Invoices,S034114,Cust9,581.50,9/24/2012,11/13/2012,11/13/2012
152722,0,Invoices,S034168,Cust9,"5,859.00",10/19/2012,12/8/2012,12/12/2012
152829,0,Invoices,S034351,Cust9,"13,036.00",10/26/2012,12/15/2012,12/12/2012
152830,0,Invoices,S034403,Cust9,"37,305.16",10/26/2012,12/15/2012,12/12/2012
152972,0,Invoices,S034614,Cust9,524.40,11/9/2012,12/29/2012,1/18/2013
153141,0,Invoices,S034669,Cust9,"13,627.20",11/26/2012,1/15/2013,1/18/2013
153142,0,Invoices,S034698,Cust9,507.80,11/26/2012,1/15/2013,1/18/2013
153217,0,Invoices,S034775,Cust9,"34,935.15",11/30/2012,1/19/2013,1/23/2013
153337,0,Invoices,S034688,Cust9,"45,903.80",12/11/2012,1/30/2013,2/12/2013
153343,0,Invoices,S034671,Cust9,"1,700.00",12/11/2012,1/30/2013,2/12/2013
153524,0,Invoices,S034898,Cust9,"31,757.50",12/27/2012,2/15/2013,3/11/2013
153790,0,Invoices,S035036,Cust9,"45,979.70",1/21/2013,3/12/2013,3/21/2013
154149,0,Invoices,S035247,Cust9,"27,480.15",2/22/2013,4/13/2013,5/2/2013
154150,0,Invoices,S035250,Cust9,"2,925.90",2/22/2013,4/13/2013,5/2/2013
154187,0,Invoices,S035407,Cust9,"4,700.00",2/26/2013,4/17/2013,5/2/2013
154437,0,Invoices,S035407,Cust9,"3,612.40",3/21/2013,5/10/2013,
154439,0,Invoices,S035521,Cust9,"2,500.00",3/21/2013,5/10/2013,
